BARGAINING_WEIGHT,SURVEY_YEAR,gw_f,gw_m,birth,HIEDUC,POVERTY
0.1788115479362211,2006,0.6,1.0,True,51,707
0.1788115479362211,2006,0.6,0.5,True,51,707
0.1788115479362211,2006,0.6,0.5,True,51,707
0.38056572141764156,2006,1.0,1.0,True,91,167
0.38056572141764156,2006,0.6,1.0,True,91,167
0.38056572141764156,2006,1.0,1.0,True,91,167
0.38056572141764156,2006,0.5,0.6,True,91,167
0.3720203428146217,2006,0.6,0.5,False,71,603
0.18890220681182554,2006,0.6,0.5,True,61,307
0.18890220681182554,2006,0.6,0.5,True,61,307
0.18890220681182554,2006,0.5,0.5,True,61,307
0.18890220681182554,2006,0.5,0.5,True,61,307
0.18890220681182554,2006,1.0,0.5,True,61,307
0.18890220681182554,2006,1.0,1.0,True,61,307
0.4194217809252124,2006,0.6,0.5,True,102,236
0.4194217809252124,2006,0.6,0.6,True,102,236
0.4194217809252124,2006,0.5,0.6,True,102,236
0.4194217809252124,2006,0.5,0.5,True,102,236
0.21841842226113145,2006,0.6,1.0,True,61,425
0.21841842226113145,2006,1.0,1.0,True,61,425
0.21841842226113145,2006,1.0,0.5,True,61,425
0.13467765821677619,2006,1.0,1.0,True,52,165
0.13467765821677619,2006,0.5,1.0,True,52,165
0.13467765821677619,2006,0.5,1.0,True,52,165
0.13467765821677619,2006,0.5,1.0,True,52,165
0.13467765821677619,2006,0.5,0.5,True,52,165
0.13467765821677619,2006,0.5,0.5,True,52,165
0.14328447009058182,2006,1.0,0.5,True,52,1715
0.14328447009058182,2006,0.6,0.5,True,52,1715
0.14328447009058182,2006,1.0,1.0,True,52,1715
0.14328447009058182,2006,1.0,1.0,True,52,1715
0.14328447009058182,2006,1.0,1.0,True,52,1715
0.14328447009058182,2006,1.0,0.5,True,52,1715
0.14328447009058182,2006,0.5,0.5,True,52,1715
0.14328447009058182,2006,0.5,0.5,True,52,1715
0.5972304843152435,2006,0.6,0.5,True,112,189
0.19866088855537364,2006,1.0,1.0,True,52,267
0.19866088855537364,2006,0.6,0.6,True,52,267
0.5414705558925964,2006,1.0,1.0,True,92,2331
0.5414705558925964,2006,0.5,1.0,True,92,2331
0.29086774997752307,2006,0.6,0.5,True,72,1097
0.29086774997752307,2006,1.0,0.5,True,72,1097
0.29086774997752307,2006,1.0,1.0,True,72,1097
0.29086774997752307,2006,1.0,1.0,True,72,1097
0.48177383490202713,2006,0.6,0.6,True,92,1711
0.48177383490202713,2006,1.0,1.0,True,92,1711
0.6411034966641513,2006,0.5,0.5,True,102,2252
0.6411034966641513,2006,0.5,0.6,True,102,2252
0.6489774390264154,2006,1.0,0.6,True,112,2671
0.6489774390264154,2006,0.6,0.6,True,112,2671
0.520206516815602,2006,0.5,1.0,True,91,2032
0.520206516815602,2006,0.5,1.0,False,91,2032
0.25030566175693003,2006,0.6,1.0,True,52,1295
0.25030566175693003,2006,0.6,1.0,True,52,1295
0.5207792258247227,2006,1.0,0.6,True,102,1092
0.5207792258247227,2006,1.0,1.0,True,102,1092
0.4353307014128701,2006,0.6,0.5,True,91,702
0.4353307014128701,2006,0.6,0.6,True,91,702
0.4353307014128701,2006,0.6,1.0,True,91,702
0.6191955330563355,2006,0.6,0.6,True,112,832
0.6191955330563355,2006,1.0,0.5,True,112,832
0.33942214552076744,2006,0.6,0.5,True,72,467
0.5521929519235431,2006,0.6,0.5,True,101,1012
0.5521929519235431,2006,1.0,1.0,True,101,1012
0.4355069423455287,2006,0.6,1.0,True,91,707
0.4355069423455287,2006,0.5,1.0,True,91,707
0.4355069423455287,2006,1.0,1.0,True,91,707
0.49049263528230214,2006,0.6,0.5,True,92,1011
0.49049263528230214,2006,1.0,0.5,True,92,1011
0.49049263528230214,2006,0.6,0.5,True,92,1011
0.4713816443732509,2006,0.6,1.0,True,91,1717
0.4713816443732509,2006,0.6,1.0,True,91,1717
0.3310590399815501,2006,0.6,0.5,True,71,397
0.3310590399815501,2006,0.6,0.5,True,71,397
0.3310590399815501,2006,1.0,1.0,False,71,397
0.4311668994369533,2006,0.6,0.6,True,92,392
0.4311668994369533,2006,0.6,0.5,True,92,392
0.5162983613976944,2006,0.5,0.5,True,102,862
0.5162983613976944,2006,1.0,0.5,True,102,862
0.7473408352024676,2006,1.0,0.5,True,112,5005
0.19465411311046674,2006,0.6,1.0,True,61,461
0.19465411311046674,2006,0.6,1.0,True,61,461
0.19465411311046674,2006,0.5,0.5,True,61,461
0.19465411311046674,2006,0.5,0.6,True,61,461
0.44776603580557844,2006,0.6,0.5,True,92,862
0.44776603580557844,2006,1.0,0.5,True,92,862
0.4365553481309297,2006,1.0,1.0,True,92,545
0.4365553481309297,2006,1.0,1.0,True,92,545
0.4365553481309297,2006,1.0,0.5,True,92,545
0.4933595761511966,2006,0.6,1.0,True,92,1091
0.4230975728706212,2006,0.0,0.6,True,92,162
0.4230975728706212,2006,1.0,1.0,True,92,162
0.4230975728706212,2006,0.6,0.6,True,92,162
0.5501654118625124,2006,0.6,0.6,True,102,2021
0.5501654118625124,2006,1.0,1.0,True,102,2021
0.24440925813386175,2006,0.6,0.5,True,52,2332
0.24440925813386175,2006,0.6,0.6,True,52,2332
0.24440925813386175,2006,0.5,0.5,True,52,2332
0.24440925813386175,2006,0.5,0.5,True,52,2332
0.4407662116484869,2006,0.6,0.6,True,91,856
0.4407662116484869,2006,0.6,0.5,True,91,856
0.4407662116484869,2006,1.0,1.0,False,91,856
0.3304158335290738,2006,0.6,0.5,True,72,185
0.3304158335290738,2006,0.6,0.5,True,72,185
0.3553463937925496,2006,0.6,0.5,True,92,267
0.3553463937925496,2006,1.0,0.5,True,92,267
0.3553463937925496,2006,0.6,0.5,True,92,267
0.3553463937925496,2006,0.6,0.6,True,92,267
0.7005373710034664,2006,1.0,1.0,True,122,1661
0.633927144898654,2006,1.0,1.0,True,92,5001
0.6235360833665035,2006,0.6,0.5,True,92,5005
0.2283671230062908,2006,0.5,1.0,True,52,1712
0.2283671230062908,2006,0.5,1.0,True,52,1712
0.5012845744817258,2006,0.6,1.0,True,102,443
0.5012845744817258,2006,0.6,0.6,True,102,443
0.5835927399095455,2006,0.6,0.6,True,102,1713
0.393509637172775,2006,0.6,0.5,True,72,2094
0.393509637172775,2006,1.0,1.0,False,72,2094
0.375580806893535,2006,0.6,0.5,True,72,727
0.375580806893535,2006,1.0,1.0,True,72,727
0.38283583861662185,2006,1.0,0.5,True,92,252
0.38283583861662185,2006,0.6,0.5,True,92,252
0.38283583861662185,2006,1.0,1.0,True,92,252
0.38283583861662185,2006,0.6,0.6,True,92,252
0.38283583861662185,2006,1.0,0.6,True,92,252
0.38283583861662185,2006,0.6,0.6,True,92,252
0.5993245065358643,2006,0.6,0.5,True,102,3425
0.5993245065358643,2006,0.6,1.0,True,102,3425
0.5993245065358643,2006,0.5,0.5,True,102,3425
0.5993245065358643,2006,0.5,0.5,True,102,3425
0.49885247527662835,2006,1.0,1.0,False,92,196
0.6757939381498205,2006,1.0,1.0,True,103,4185
0.6757939381498205,2006,1.0,0.5,True,103,4185
0.5742861956716976,2006,0.6,0.5,True,92,2211
0.5192513656449332,2006,0.6,0.6,True,92,2757
0.5192513656449332,2006,1.0,1.0,True,92,2757
0.46834508202190966,2006,0.6,0.6,True,92,392
0.46834508202190966,2006,1.0,0.6,True,92,392
0.46834508202190966,2006,1.0,1.0,True,92,392
0.46834508202190966,2006,1.0,1.0,True,92,392
0.520590650589707,2006,0.6,0.6,True,92,1851
0.4697502523983099,2006,1.0,1.0,True,92,641
0.629560489060354,2006,1.0,1.0,True,102,4001
0.629560489060354,2006,1.0,1.0,True,102,4001
0.629560489060354,2006,1.0,1.0,True,102,4001
0.49330863353144516,2006,0.6,0.5,True,92,2033
0.49330863353144516,2006,0.6,1.0,True,92,2033
0.7304690379756051,2006,0.6,0.5,True,122,3421
0.7304690379756051,2006,0.5,1.0,True,122,3421
0.37872220341572144,2006,1.0,1.0,True,71,1012
0.37872220341572144,2006,1.0,1.0,True,71,1012
0.46917582299906796,2006,1.0,1.0,True,91,607
0.46917582299906796,2006,0.0,1.0,True,91,607
0.5555004016040963,2006,0.6,0.6,True,101,1315
0.5201707290503638,2006,0.6,0.6,True,91,2031
0.5550276725827622,2006,0.6,0.6,True,101,1092
0.5550276725827622,2006,1.0,1.0,True,101,1092
0.5550276725827622,2006,1.0,0.5,True,101,1092
0.5857292084242867,2006,0.6,0.0,True,111,1097
0.5857292084242867,2006,0.6,0.5,True,111,1097
0.5857292084242867,2006,0.5,0.5,True,111,1097
0.5857292084242867,2006,0.5,1.0,True,111,1097
0.5596203199271511,2006,1.0,1.0,True,112,161
0.5596203199271511,2006,1.0,1.0,True,112,161
0.4637198452774552,2006,0.5,0.5,True,91,1712
0.4637198452774552,2006,0.5,0.5,True,91,1712
0.4637198452774552,2006,0.5,0.5,True,91,1712
0.4918368763160872,2006,0.6,1.0,True,91,192
0.44164997635599645,2006,0.6,1.0,True,91,881
0.44164997635599645,2006,0.6,0.5,True,91,881
0.543248472146871,2006,1.0,0.6,True,101,865
0.515170414223949,2006,0.5,1.0,True,92,861
0.6903490363935267,2006,1.0,1.0,True,121,2251
0.6903490363935267,2006,1.0,1.0,True,121,2251
0.635141204226587,2006,1.0,1.0,True,91,4181
0.5210363256015981,2006,0.5,0.5,True,111,317
0.5210363256015981,2006,0.5,0.6,True,111,317
0.20847565056704367,2006,0.6,1.0,True,51,881
0.20847565056704367,2006,0.5,0.6,True,51,881
0.20847565056704367,2006,0.5,0.6,True,51,881
0.6438209821715244,2006,1.0,0.5,True,102,4431
0.6438209821715244,2006,1.0,0.0,True,102,4431
0.49437603077322156,2006,0.6,0.6,True,101,442
0.49437603077322156,2006,0.6,0.5,True,101,442
0.49437603077322156,2006,1.0,0.6,True,101,442
0.4600579205111122,2006,1.0,1.0,True,91,561
0.4600579205111122,2006,1.0,1.0,True,91,561
0.24117345114356106,2006,0.6,0.6,True,52,1161
0.6579551897305966,2006,0.6,1.0,True,111,2091
0.6579551897305966,2006,0.6,0.6,True,111,2091
0.6579551897305966,2006,0.6,0.5,True,111,2091
0.6579551897305966,2006,0.6,0.6,True,111,2091
0.6579551897305966,2006,0.6,1.0,True,111,2091
0.6579551897305966,2006,0.6,1.0,True,111,2091
0.5164677428799815,2006,1.0,1.0,True,92,1631
0.3852411404413302,2006,0.6,1.0,True,91,305
0.3852411404413302,2006,0.6,1.0,True,91,305
0.3852411404413302,2006,0.6,0.6,True,91,305
0.3852411404413302,2006,0.6,0.6,True,91,305
0.3852411404413302,2006,0.6,1.0,True,91,305
0.2939181463704998,2006,0.6,0.6,True,72,1095
0.2939181463704998,2006,0.6,1.0,True,72,1095
0.2939181463704998,2006,1.0,0.5,True,72,1095
0.2939181463704998,2006,0.6,1.0,True,72,1095
0.4587842022144646,2006,0.6,0.5,True,102,303
0.4587842022144646,2006,0.6,0.5,True,102,303
0.4587842022144646,2006,1.0,0.5,True,102,303
0.4587842022144646,2006,1.0,0.5,True,102,303
0.5028358445971488,2006,0.6,0.6,True,91,2805
0.5028358445971488,2006,1.0,1.0,True,91,2805
0.5028358445971488,2006,1.0,1.0,True,91,2805
0.5028358445971488,2006,0.6,0.6,True,91,2805
0.5028358445971488,2006,1.0,1.0,True,91,2805
0.5750759919108974,2006,1.0,0.6,True,101,1661
0.5159402719121515,2006,0.6,1.0,True,102,852
0.5159402719121515,2006,0.6,1.0,True,102,852
0.3397047011580531,2006,0.6,1.0,True,91,921
0.3397047011580531,2006,0.5,1.0,True,91,921
0.3397047011580531,2006,0.5,0.5,True,91,921
0.3397047011580531,2006,0.5,1.0,True,91,921
0.3397047011580531,2006,0.5,0.5,True,91,921
0.3397047011580531,2006,0.5,0.5,True,91,921
0.48366021833243356,2006,0.6,1.0,True,91,1012
0.3093788019124929,2006,1.0,0.5,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.3093788019124929,2006,1.0,1.0,True,92,917
0.4463606946805712,2006,0.6,0.6,True,92,1032
0.4463606946805712,2006,1.0,1.0,True,92,1032
0.4463606946805712,2006,1.0,1.0,True,92,1032
0.4463606946805712,2006,0.5,0.5,True,92,1032
0.5415329970944424,2006,1.0,1.0,True,92,3381
0.5415329970944424,2006,1.0,1.0,True,92,3381
0.614734075742904,2006,1.0,1.0,True,112,2692
0.614734075742904,2006,1.0,1.0,True,112,2692
0.614734075742904,2006,1.0,1.0,True,112,2692
0.614734075742904,2006,1.0,1.0,True,112,2692
0.7500608156027933,2006,0.6,1.0,True,112,5001
0.7500608156027933,2006,1.0,1.0,True,112,5001
0.5124475356124375,2006,1.0,1.0,True,92,2567
0.5124475356124375,2006,1.0,1.0,True,92,2567
0.625908277835796,2006,1.0,1.0,True,102,3892
0.625908277835796,2006,1.0,1.0,True,102,3892
0.5961775311549703,2006,1.0,0.6,True,102,1971
0.3576698832958904,2006,0.5,0.5,True,72,1971
0.3576698832958904,2006,0.5,0.5,True,72,1971
0.3576698832958904,2006,0.5,0.6,True,72,1971
0.3576698832958904,2006,1.0,0.6,True,72,1971
0.476541279275993,2006,1.0,1.0,True,92,831
0.476541279275993,2006,1.0,1.0,True,92,831
0.670037883306877,2006,0.6,0.6,True,112,2277
0.670037883306877,2006,1.0,1.0,True,112,2277
0.670037883306877,2006,1.0,1.0,True,112,2277
0.6217779937082573,2006,1.0,1.0,True,102,2721
0.5133072736948834,2006,0.6,0.5,True,92,2591
0.5133072736948834,2006,0.6,0.5,True,92,2591
0.4492507411596805,2006,1.0,1.0,True,91,257
0.16236294555571865,2006,1.0,1.0,True,51,2097
0.16236294555571865,2006,0.6,1.0,True,51,2097
0.16236294555571865,2006,1.0,1.0,True,51,2097
0.16236294555571865,2006,1.0,1.0,True,51,2097
0.16236294555571865,2006,1.0,1.0,True,51,2097
0.16236294555571865,2006,1.0,1.0,True,51,2097
0.7213926546756666,2006,1.0,1.0,False,102,4841
0.42345657301555156,2006,0.6,0.6,True,82,1251
0.42345657301555156,2006,0.6,1.0,True,82,1251
0.5595314222520116,2006,1.0,1.0,True,102,1971
0.5595314222520116,2006,1.0,1.0,True,102,1971
0.3879490566487436,2006,0.6,0.5,True,82,1062
0.3879490566487436,2006,1.0,1.0,True,82,1062
0.7122402574080174,2006,0.5,0.5,True,102,4841
0.19305511796666688,2006,0.6,0.5,True,52,1067
0.19305511796666688,2006,0.6,0.6,True,52,1067
0.19305511796666688,2006,1.0,1.0,True,52,1067
0.19305511796666688,2006,1.0,0.6,True,52,1067
0.19305511796666688,2006,1.0,0.6,False,52,1067
0.5393694541953612,2006,1.0,0.6,True,92,2272
0.4055896031016024,2006,0.5,1.0,True,92,707
0.4055896031016024,2006,1.0,1.0,True,92,707
0.43293845113167423,2006,0.5,1.0,True,92,652
0.43293845113167423,2006,0.5,1.0,True,92,652
0.5414705558925964,2006,0.6,0.5,True,92,2331
0.5414705558925964,2006,0.6,0.5,True,92,2331
0.5414705558925964,2006,0.6,1.0,True,92,2331
0.7201888500840523,2006,0.6,0.6,True,132,2192
0.7201888500840523,2006,1.0,1.0,True,132,2192
0.7201888500840523,2006,1.0,1.0,True,132,2192
0.522319999279658,2006,0.6,0.6,True,92,3891
0.522319999279658,2006,1.0,1.0,True,92,3891
0.6774709512779906,2006,1.0,1.0,True,122,2692
0.6774709512779906,2006,1.0,1.0,True,122,2692
0.6774709512779906,2006,1.0,1.0,True,122,2692
0.6774709512779906,2006,1.0,1.0,True,122,2692
0.6345097724724805,2006,0.5,0.6,True,102,3206
0.6211962868336347,2006,1.0,1.0,True,102,3752
0.6211962868336347,2006,1.0,1.0,True,102,3752
0.5050027482916934,2006,0.5,0.5,True,92,1311
0.4735816000378305,2006,0.5,0.5,True,92,1482
0.4735816000378305,2006,0.5,1.0,True,92,1482
0.5971866909377169,2006,1.0,0.6,True,102,952
0.5947959776696894,2006,0.6,0.5,True,102,1931
0.4839578822022498,2006,0.6,0.6,True,92,1772
0.4839578822022498,2006,1.0,1.0,True,92,1772
0.4839578822022498,2006,1.0,1.0,True,92,1772
0.6392538933872189,2006,0.6,0.5,False,102,2196
0.5962120505585126,2006,1.0,1.0,True,102,1972
0.7202411868963524,2006,1.0,1.0,True,112,3932
0.6500139432558277,2006,0.6,0.5,True,112,3751
0.6500139432558277,2006,0.6,0.6,True,112,3751
0.6500139432558277,2006,1.0,0.6,True,112,3751
0.6500139432558277,2006,1.0,1.0,True,112,3751
0.2593057234929365,2006,0.5,0.5,True,52,787
0.2593057234929365,2006,0.5,0.5,True,52,787
0.7935750238994207,2006,1.0,1.0,True,122,4811
0.8211497654250428,2006,1.0,1.0,False,122,5001
0.6282668073081814,2006,0.6,1.0,True,112,2045
0.6282668073081814,2006,0.6,0.6,True,112,2045
0.6282668073081814,2006,1.0,1.0,False,112,2045
0.5491790005093199,2006,1.0,1.0,True,103,1487
0.5491790005093199,2006,0.6,0.6,True,103,1487
0.5976837473116241,2006,1.0,0.6,True,92,3932
0.5976837473116241,2006,1.0,1.0,False,92,3932
0.9150099684866256,2006,0.5,0.5,True,153,5001
0.7312168195722489,2006,0.6,0.6,True,121,2591
0.7312168195722489,2006,1.0,1.0,True,121,2591
0.7312168195722489,2006,1.0,1.0,True,121,2591
0.6282447151981729,2006,1.0,1.0,True,122,127
0.6282447151981729,2006,1.0,1.0,True,122,127
0.630808255924323,2006,1.0,1.0,True,112,2121
0.630808255924323,2006,1.0,1.0,True,112,2121
0.7751550643625911,2006,1.0,1.0,True,132,3182
0.7751550643625911,2006,0.6,1.0,True,132,3182
0.797770910824654,2006,1.0,1.0,True,122,4991
0.35868451423135145,2006,0.5,0.5,True,81,381
0.35868451423135145,2006,1.0,1.0,True,81,381
0.13346248536929486,2006,1.0,1.0,True,52,92
0.13346248536929486,2006,1.0,0.5,True,52,92
0.13346248536929486,2006,1.0,0.5,True,52,92
0.13346248536929486,2006,1.0,1.0,True,52,92
0.13346248536929486,2006,1.0,1.0,True,52,92
0.46890202992200825,2006,0.5,0.5,True,91,2591
0.46890202992200825,2006,0.6,0.6,True,91,2591
0.46890202992200825,2006,0.5,0.5,True,91,2591
0.5909897087734999,2006,1.0,1.0,True,101,3061
0.5909897087734999,2006,1.0,1.0,True,101,3061
0.5909897087734999,2006,0.5,1.0,True,101,3061
0.5499077664913884,2006,0.5,0.5,True,101,1891
0.5499077664913884,2006,0.5,0.5,True,101,1891
0.5499077664913884,2006,0.5,1.0,True,101,1891
0.5499077664913884,2006,1.0,1.0,True,101,1891
0.21103470544481748,2006,0.5,0.5,True,61,1063
0.21103470544481748,2006,0.5,0.5,True,61,1063
0.21103470544481748,2006,0.5,0.5,True,61,1063
0.21103470544481748,2006,0.5,1.0,True,61,1063
0.31124826019560553,2006,1.0,0.6,True,71,1021
0.31124826019560553,2006,1.0,0.5,True,71,1021
0.519783799595026,2006,1.0,1.0,True,111,282
0.519783799595026,2006,0.6,1.0,True,111,282
0.519783799595026,2006,1.0,1.0,True,111,282
0.519783799595026,2006,1.0,1.0,False,111,282
0.33488051643343625,2006,0.6,1.0,True,71,517
0.33488051643343625,2006,1.0,1.0,True,71,517
0.33488051643343625,2006,1.0,1.0,True,71,517
0.4754295769300967,2006,0.6,0.5,True,91,782
0.46899727709280764,2006,1.0,1.0,True,91,602
0.535291753731408,2006,0.6,1.0,True,101,432
0.535291753731408,2006,1.0,0.5,True,101,432
0.535291753731408,2006,1.0,1.0,True,101,432
0.535291753731408,2006,0.6,0.5,False,101,432
0.13047756100147678,2006,1.0,1.0,True,51,102
0.13047756100147678,2006,1.0,1.0,True,51,102
0.13047756100147678,2006,1.0,1.0,True,51,102
0.13047756100147678,2006,1.0,1.0,True,51,102
0.13047756100147678,2006,1.0,1.0,True,51,102
0.13047756100147678,2006,1.0,1.0,True,51,102
0.4791435975494764,2006,1.0,0.5,True,91,781
0.41629727024733776,2006,0.6,1.0,True,91,159
0.41629727024733776,2006,1.0,1.0,True,91,159
0.556702477327721,2006,0.6,0.6,True,102,1891
0.556702477327721,2006,0.6,0.5,True,102,1891
0.556702477327721,2006,0.5,1.0,True,102,1891
0.4340622517170082,2006,0.6,0.6,True,91,666
0.4340622517170082,2006,0.6,0.5,True,91,666
0.7171472573852227,2006,1.0,1.0,True,122,3061
0.7171472573852227,2006,1.0,1.0,True,122,3061
0.7171472573852227,2006,1.0,1.0,True,122,3061
0.6622223642989513,2006,0.5,0.5,True,102,2901
0.25454839372690774,2006,0.6,1.0,True,71,115
0.25454839372690774,2006,1.0,0.6,True,71,115
0.25454839372690774,2006,0.5,0.6,True,71,115
0.33772886359638005,2006,0.6,0.6,True,71,606
0.2977567052424441,2006,0.6,0.5,True,71,367
0.2977567052424441,2006,0.6,0.5,True,71,367
0.2977567052424441,2006,0.5,0.5,True,71,367
0.2977567052424441,2006,0.5,0.5,False,71,367
0.66298078118004,2006,1.0,1.0,False,92,4842
0.6506740685334498,2006,0.6,0.6,True,112,2723
0.6506740685334498,2006,1.0,1.0,True,112,2723
0.6683271372089574,2006,1.0,1.0,True,112,3481
0.6683271372089574,2006,1.0,1.0,True,112,3481
0.5157515631080644,2006,1.0,1.0,True,92,1611
0.5157515631080644,2006,0.5,0.5,True,92,1611
0.5157515631080644,2006,0.5,0.5,True,92,1611
0.4233518893533927,2006,0.6,0.5,True,91,361
0.4233518893533927,2006,1.0,1.0,True,91,361
0.6590380246582727,2006,0.6,0.5,True,122,2112
0.6590380246582727,2006,1.0,1.0,True,122,2112
0.6590380246582727,2006,1.0,1.0,True,122,2112
0.3052709605864581,2006,1.0,1.0,True,81,795
0.3052709605864581,2006,1.0,1.0,True,81,795
0.3052709605864581,2006,0.6,1.0,True,81,795
0.3052709605864581,2006,0.5,0.5,True,81,795
0.3052709605864581,2006,0.5,0.5,True,81,795
0.3052709605864581,2006,1.0,1.0,True,81,795
0.3052709605864581,2006,0.6,1.0,True,81,795
0.3460193229994103,2006,0.6,0.5,True,111,741
0.3460193229994103,2006,0.6,1.0,True,111,741
0.3460193229994103,2006,1.0,0.6,True,111,741
0.3460193229994103,2006,0.5,0.5,True,111,741
0.3460193229994103,2006,1.0,0.6,True,111,741
0.3460193229994103,2006,1.0,0.6,True,111,741
0.3460193229994103,2006,1.0,0.6,True,111,741
0.3460193229994103,2006,1.0,0.6,True,111,741
0.3460193229994103,2006,1.0,0.5,True,111,741
0.46917582299906796,2006,1.0,1.0,True,91,607
0.2662907449113132,2006,0.6,0.6,True,92,602
0.2662907449113132,2006,0.5,0.6,True,92,602
0.2662907449113132,2006,0.5,0.5,True,92,602
0.2662907449113132,2006,0.6,0.5,True,92,602
0.2662907449113132,2006,0.6,1.0,True,92,602
0.2662907449113132,2006,1.0,1.0,True,92,602
0.27889962724328143,2006,0.6,1.0,True,61,595
0.23580559370218737,2006,0.5,1.0,True,71,247
0.23580559370218737,2006,0.5,0.5,True,71,247
0.23580559370218737,2006,1.0,0.5,True,71,247
0.23580559370218737,2006,1.0,0.6,True,71,247
0.23580559370218737,2006,0.5,0.5,True,71,247
0.23580559370218737,2006,0.5,0.5,True,71,247
0.5392221987716471,2006,0.6,0.6,True,102,665
0.5392221987716471,2006,0.6,0.6,True,102,665
0.536977004142821,2006,1.0,0.6,True,102,602
0.3896650006385336,2006,1.0,0.5,True,91,435
0.3896650006385336,2006,0.6,0.5,True,91,435
0.3896650006385336,2006,1.0,0.5,True,91,435
0.6103789324882892,2006,0.5,0.5,True,112,782
0.4342383740326133,2006,0.6,0.6,True,91,671
0.4342383740326133,2006,1.0,1.0,True,91,671
0.5965841665132101,2006,0.6,1.0,True,111,362
0.5965841665132101,2006,1.0,1.0,True,111,362
0.5965841665132101,2006,1.0,1.0,True,111,362
0.748055760780753,2006,0.6,0.5,True,121,3201
0.748055760780753,2006,0.6,0.6,True,121,3201
0.748055760780753,2006,1.0,1.0,True,121,3201
0.7202150192385698,2006,1.0,1.0,True,122,3062
0.7202150192385698,2006,1.0,1.0,True,122,3062
0.6775286835886841,2006,1.0,1.0,True,122,807
0.4632549687678633,2006,0.6,0.5,True,92,2241
0.4632549687678633,2006,0.6,1.0,True,92,2241
0.4632549687678633,2006,1.0,1.0,True,92,2241
0.7453935668097578,2006,1.0,1.0,True,132,2042
0.7890549129332052,2006,1.0,1.0,True,132,3751
0.7890549129332052,2006,1.0,1.0,True,132,3751
0.8211497654250428,2006,0.5,0.5,True,122,5001
0.6163999019030679,2006,1.0,1.0,True,122,1872
0.6163999019030679,2006,1.0,1.0,True,122,1872
0.6163999019030679,2006,1.0,1.0,True,122,1872
0.6372988228257115,2006,1.0,1.0,True,122,1447
0.6372988228257115,2006,1.0,1.0,True,122,1447
0.6372988228257115,2006,1.0,1.0,True,122,1447
0.6372988228257115,2006,1.0,1.0,True,122,1447
0.6372988228257115,2006,1.0,1.0,True,122,1447
0.4802792686289141,2006,0.6,1.0,True,92,621
0.794471914949922,2006,1.0,1.0,False,122,3801
0.7604954332526046,2006,0.5,1.0,True,112,4661
0.4729952856578138,2006,0.6,0.6,True,92,627
0.6774136669676679,2006,0.6,0.6,True,111,3751
0.6774136669676679,2006,0.6,0.6,True,111,3751
0.552512030886449,2006,1.0,1.0,True,101,1021
0.8007006167212659,2006,1.0,1.0,True,132,3201
0.8007006167212659,2006,1.0,1.0,True,132,3201
0.7935750238994207,2006,0.6,1.0,True,122,4811
0.6973679174755093,2006,0.6,0.6,False,103,3941
0.4673304985517661,2006,1.0,1.0,True,92,1307
0.4673304985517661,2006,1.0,1.0,True,92,1307
0.4068402741260727,2006,1.0,0.6,True,72,2691
0.6823512899559576,2006,0.6,0.5,True,112,1621
0.7007275047696615,2006,1.0,0.6,True,132,1532
0.7007275047696615,2006,1.0,1.0,True,132,1532
0.7007275047696615,2006,0.5,0.5,True,132,1532
0.7202439111348056,2006,0.6,0.6,True,122,3063
0.7202439111348056,2006,0.6,0.6,True,122,3063
0.6680556693504708,2006,0.5,0.5,True,92,5001
0.4044839025466017,2006,0.6,0.6,True,92,675
0.4044839025466017,2006,0.6,0.6,True,92,675
0.4044839025466017,2006,0.6,0.5,True,92,675
0.6173845706535807,2006,0.6,0.6,True,102,2591
0.7532283213989924,2006,0.6,0.6,True,122,3202
0.7180166429106062,2006,1.0,1.0,True,132,2117
0.5007465444230716,2006,0.5,0.5,True,93,1315
0.7407124081460196,2006,0.6,1.0,True,132,1871
0.311598877738207,2006,0.6,0.5,True,71,1871
0.311598877738207,2006,0.5,0.6,True,71,1871
0.311598877738207,2006,1.0,1.0,True,71,1871
0.311598877738207,2006,0.5,0.6,True,71,1871
0.311598877738207,2006,1.0,0.5,True,71,1871
0.311598877738207,2006,1.0,1.0,True,71,1871
0.311598877738207,2006,1.0,1.0,True,71,1871
0.8351243192018248,2006,1.0,1.0,True,132,4817
0.7398484218661563,2006,1.0,1.0,True,122,3757
0.7398484218661563,2006,1.0,1.0,True,122,3757
0.7398484218661563,2006,1.0,1.0,True,122,3757
0.7501951929767638,2006,1.0,1.0,True,112,5006
0.6923221707803269,2006,0.6,1.0,True,122,3172
0.6923221707803269,2006,0.6,0.6,True,122,3172
0.6923221707803269,2006,1.0,1.0,True,122,3172
0.6923221707803269,2006,1.0,1.0,True,122,3172
0.6923221707803269,2006,1.0,1.0,True,122,3172
0.6923221707803269,2006,1.0,1.0,True,122,3172
0.7075877234614968,2006,0.6,0.6,True,122,1897
0.30613028556612276,2006,1.0,0.5,True,72,662
0.30613028556612276,2006,0.5,0.5,True,72,662
0.30613028556612276,2006,1.0,0.5,True,72,662
0.35755511293733816,2006,1.0,0.5,True,82,155
